task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
413	5a/26eda2	59905548	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 22:01:08.176	6m	4m 34s	296.4%	2.4 GB	34.2 GB	829.9 MB	1.4 MB
408	e9/2da9c0	59905543	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:58:08.174	9m 55s	5m 30s	301.5%	2.8 GB	33.2 GB	839.5 MB	1.5 MB
410	d1/fcfa3e	59905549	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 22:01:28.177	8m 25s	5m 17s	305.6%	2.6 GB	33.2 GB	846.1 MB	1.5 MB
421	e9/783738	59905561	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 22:09:53.427	59.5s	13s	121.1%	895.9 MB	33.6 GB	104.2 MB	8.3 MB
420	c9/7869b2	59905559	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (Sample2)	COMPLETED	0	2025-09-02 22:06:48.524	4m 9s	3m 20s	180.6%	1.6 GB	14.6 GB	2.9 GB	67 MB
422	8b/1b514b	59905562	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (Sample1)	COMPLETED	0	2025-09-02 22:10:53.496	4m 9s	3m 21s	180.5%	1.6 GB	14.3 GB	2.8 GB	71.1 MB
423	42/a56bbb	59905563	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (Sample2)	COMPLETED	0	2025-09-02 22:10:58.606	8m 59s	8m 18s	99.7%	2 GB	12.4 GB	3.4 GB	7.9 MB
428	50/10f12b	59905569	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (Sample2)	COMPLETED	0	2025-09-02 22:19:58.271	44.7s	2s	38.5%	4.5 MB	49.2 MB	6.6 MB	158.5 KB
427	e6/0bab63	59905570	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (Sample2)	COMPLETED	0	2025-09-02 22:19:58.576	44.4s	1s	89.8%	2.2 MB	20.4 MB	6.5 MB	329.9 KB
425	37/b403a4	59905572	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (Sample2)	COMPLETED	0	2025-09-02 22:19:59.165	43.8s	1s	91.2%	2.1 MB	20.4 MB	6.5 MB	2.7 KB
426	a6/8ae343	59905571	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (Sample2)	COMPLETED	0	2025-09-02 22:19:58.868	44.1s	1s	89.6%	2.2 MB	20.4 MB	6.5 MB	2.8 KB
424	bf/0ee8b0	59905566	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (Sample1)	COMPLETED	0	2025-09-02 22:15:04.008	8m 4s	7m 28s	96.9%	3.3 GB	12.4 GB	3.2 GB	9.2 MB
431	be/c0bf84	59905574	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (Sample1)	COMPLETED	0	2025-09-02 22:23:08.277	34.7s	0ms	87.2%	1.5 MB	4.3 MB	8.2 MB	144.4 KB
430	17/95cbb8	59905576	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (Sample1)	COMPLETED	0	2025-09-02 22:23:08.869	34.1s	1s	91.0%	10.6 MB	31.6 MB	8.2 MB	2.7 KB
432	65/45a4d0	59905577	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (Sample1)	COMPLETED	0	2025-09-02 22:23:09.160	33.8s	1s	91.0%	10.8 MB	31.8 MB	8.2 MB	303.1 KB
429	58/672a17	59905575	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (Sample1)	COMPLETED	0	2025-09-02 22:23:08.573	34.4s	1s	90.8%	10.8 MB	31.6 MB	8.2 MB	2.8 KB
433	b6/74d689	59905578	NFCORE_SAREK:SAREK:MULTIQC	COMPLETED	0	2025-09-02 22:23:43.694	2m 19s	1m 20s	58.0%	685.2 MB	10.2 GB	133.7 MB	96.3 MB
