task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
500	33/2455a9	59896530	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:57:16.365	2m 55s	1m 2s	120.8%	1.7 GB	5.8 GB	769.7 MB	85.3 MB
496	ef/fe0844	59896529	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:57:06.361	3m 30s	1m 28s	114.0%	1.2 GB	5.8 GB	568.7 MB	132.9 MB
512	67/a99bc1	59896537	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 15:59:17.373	2m 19s	1m 27s	114.7%	1.2 GB	5.8 GB	757.7 MB	124.8 MB
514	99/2cb598	59896538	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 15:59:17.670	2m 53s	1m 4s	120.7%	1.3 GB	5.8 GB	695.6 MB	89.2 MB
506	ac/785c64	59896536	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (Sample4)	COMPLETED	0	2025-08-29 15:58:46.368	3m 40s	2m 20s	169.2%	981.5 MB	1 GB	8.5 GB	1.9 GB
505	10/ed3819	59896535	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (Sample5)	COMPLETED	0	2025-08-29 15:58:41.431	3m 50s	2m 23s	167.4%	1004.4 MB	1.1 GB	8.3 GB	1.9 GB
504	6f/372781	59896534	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (Sample2)	COMPLETED	0	2025-08-29 15:58:26.366	4m 10s	2m 27s	164.8%	1006.7 MB	1.1 GB	7.8 GB	1.9 GB
513	97/6e0ec2	59896540	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 15:59:26.367	3m 15s	1m 31s	113.7%	1.2 GB	33.6 GB	688.4 MB	125.9 MB
507	f7/7671ed	59896539	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 15:59:17.967	3m 48s	1m 59s	112.4%	1.2 GB	5.8 GB	666.2 MB	180.8 MB
510	12/a583ba	59896542	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:00:11.372	3m 20s	1m 24s	114.9%	1.2 GB	5.8 GB	648.4 MB	129.3 MB
522	1f/7e2f96	59896556	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:02:31.380	1m 15s	37s	126.4%	1.2 GB	5.8 GB	540.6 MB	53.6 MB
516	b6/6a140b	59896555	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:02:26.392	1m 40s	1m 1s	119.0%	1.5 GB	33.6 GB	867.3 MB	92.8 MB
509	8f/1f0d46	59896544	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:00:36.383	3m 55s	1m 21s	113.3%	1.3 GB	33.6 GB	534.1 MB	122.8 MB
517	d3/74803b	59896554	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:02:11.384	2m 20s	1m 22s	115.3%	1.3 GB	5.8 GB	850.3 MB	124 MB
508	2a/9826fa	59896543	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:00:11.668	4m 24s	1m 30s	112.4%	1.7 GB	5.8 GB	1 GB	145.6 MB
511	d9/2b2c62	59896552	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:01:36.369	3m 35s	2m 2s	112.1%	1.3 GB	5.8 GB	581.4 MB	187.6 MB
518	8a/5b1545	59896557	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:02:36.387	2m 35s	1m 3s	122.6%	1.3 GB	5.8 GB	787.8 MB	93.4 MB
520	79/b8f25c	59896558	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:02:41.472	3m 15s	1m 47s	113.3%	1.3 GB	33.6 GB	1.1 GB	152.6 MB
515	77/6c080d	59896564	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:03:31.382	2m 50s	1m 15s	117.5%	1.2 GB	5.8 GB	773.4 MB	105.2 MB
527	c5/9718a4	59896570	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:04:31.381	1m 50s	15s	155.6%	1.1 GB	5.8 GB	217.4 MB	13.5 MB
521	6d/974797	59896566	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:03:46.378	2m 55s	1m 36s	113.7%	1.2 GB	5.8 GB	577.1 MB	144.2 MB
523	78/b3f566	59896568	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:04:06.376	2m 35s	1m 35s	114.6%	1.3 GB	5.8 GB	656.8 MB	136.6 MB
519	7d/2b6ac6	59896562	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:03:06.375	3m 45s	1m 42s	112.8%	1.6 GB	33.6 GB	510.8 MB	161.4 MB
530	96/528bce	59896587	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (Sample5)	COMPLETED	0	2025-08-29 16:06:21.382	49.7s	4s	56.1%	8.7 MB	37.5 MB	1.9 GB	86.9 KB
529	74/002e39	59896583	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (Sample4)	COMPLETED	0	2025-08-29 16:05:56.384	1m 15s	4s	58.6%	8.8 MB	41.5 MB	1.9 GB	90 KB
531	5f/694ae7	59896588	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (Sample2)	COMPLETED	0	2025-08-29 16:06:21.674	49.4s	3s	62.4%	8.7 MB	41.3 MB	1.9 GB	87.5 KB
525	0c/92ef92	59896572	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:04:36.402	2m 40s	1m 9s	119.6%	1.2 GB	5.8 GB	773.9 MB	91.6 MB
524	6e/8ace8c	59896571	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:04:31.707	2m 49s	1m 12s	117.0%	1.7 GB	5.8 GB	679.5 MB	111.3 MB
526	95/e10569	59896575	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 16:05:11.426	3m 5s	1m 10s	116.6%	1.4 GB	5.8 GB	683.9 MB	104.3 MB
534	c6/6986ae	59896593	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (Sample5)	COMPLETED	0	2025-08-29 16:07:12.484	1m 44s	50s	135.2%	1.9 GB	2 GB	4.9 GB	37 MB
548	56/f4a57b	59896594	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (Sample4)	COMPLETED	0	2025-08-29 16:07:12.790	1m 48s	51s	135.5%	1.9 GB	2 GB	5 GB	35.6 MB
528	fd/4c1ea0	59896576	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (Sample3)	COMPLETED	0	2025-08-29 16:05:11.759	4m 34s	2m 38s	162.8%	986.4 MB	1 GB	8.4 GB	2 GB
552	7d/c12348	59896597	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (Sample2)	COMPLETED	0	2025-08-29 16:07:13.709	2m 47s	52s	134.0%	1.9 GB	2 GB	4.9 GB	38.2 MB
545	94/c3028b	59896595	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (Sample4)	COMPLETED	0	2025-08-29 16:07:13.116	3m 8s	2m 13s	95.6%	280.1 MB	344.9 MB	7.9 GB	254.5 KB
533	01/5af4ef	59896592	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (Sample5)	COMPLETED	0	2025-08-29 16:07:12.186	3m 9s	2m 11s	95.5%	281 MB	342.4 MB	7.8 GB	252.9 KB
550	d6/b2d4e4	59896596	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (Sample2)	COMPLETED	0	2025-08-29 16:07:13.412	3m 13s	2m 16s	96.1%	278.9 MB	342.2 MB	7.8 GB	252.9 KB
542	bf/9ccb94	59896600	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:07:21.389	9m 55s	8m 8s	275.6%	3.2 GB	34.2 GB	938.4 MB	1.4 MB
543	f0/4fc004	59896604	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:08:16.393	9m 10s	7m 17s	255.7%	2.4 GB	33.2 GB	912.8 MB	1.3 MB
541	75/f20492	59896614	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:09:46.397	9m 5s	7m 45s	269.4%	2.8 GB	33.2 GB	986.6 MB	1.4 MB
538	0d/c65444	59896608	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:08:56.395	10m 35s	9m 20s	266.2%	2.5 GB	33.4 GB	997.1 MB	1.4 MB
540	b5/2d3780	59896616	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:10:01.401	10m 35s	9m 30s	283.1%	2.6 GB	33.2 GB	997.3 MB	1.5 MB
537	5c/640062	59896609	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:09:01.401	12m 20s	10m 12s	267.8%	3 GB	33.5 GB	1.3 GB	1.5 MB
559	60/0c8955	59896618	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:10:21.695	14m 9s	6m 24s	217.9%	2.3 GB	33.3 GB	710.1 MB	1.2 MB
535	e7/4fff06	59896598	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:07:16.386	17m 15s	15m 25s	255.7%	2.3 GB	33.2 GB	1.2 GB	1.5 MB
554	5f/a4dfb0	59896619	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:10:26.420	16m 5s	7m 23s	277.7%	3.1 GB	33.8 GB	993.9 MB	1.4 MB
553	80/c174f0	59896677	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:17:16.447	9m 30s	6m 37s	258.7%	2.8 GB	33.8 GB	976.2 MB	1.3 MB
539	ad/2d0950	59896617	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:10:21.399	16m 40s	8m 53s	278.4%	2.6 GB	33.5 GB	987.5 MB	1.4 MB
564	b0/a87e49	59896779	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:24:31.748	2m 59s	21s	296.8%	2 GB	33.2 GB	179.1 MB	1.1 MB
544	06/fe14f3	59896678	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:17:26.422	11m 45s	8m	268.2%	3.2 GB	33.2 GB	962 MB	1.4 MB
557	72/3732cf	59896691	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:18:51.428	10m 35s	7m 14s	271.9%	2.9 GB	33.2 GB	1.1 GB	1.4 MB
558	31/666c27	59896725	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:20:36.429	12m 5s	7m 29s	290.4%	2.9 GB	33.2 GB	850.2 MB	1.5 MB
556	31/433f57	59896700	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:19:31.430	13m 30s	7m 48s	272.4%	3.1 GB	34.2 GB	818.8 MB	1.4 MB
555	f6/addb9f	59896734	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:21:21.425	13m 5s	7m 18s	274.1%	2.6 GB	33.8 GB	936.5 MB	1.3 MB
567	2d/851e39	59896803	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:26:31.447	8m 45s	7m 3s	267.1%	2.9 GB	33.8 GB	968.8 MB	1.5 MB
565	e0/0ff4d9	59896778	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:24:31.449	11m 10s	8m 33s	276.9%	2.9 GB	33.2 GB	1.1 GB	1.6 MB
563	23/06d53c	59896806	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:27:01.453	9m 50s	6m 39s	281.9%	2.7 GB	33.2 GB	851.5 MB	1.3 MB
561	51/b9cfa5	59896805	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:26:46.464	10m 15s	6m 49s	278.4%	2.6 GB	33.2 GB	853.6 MB	1.4 MB
562	08/9e5a34	59896816	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:27:31.457	12m 5s	6m 25s	272.6%	2.6 GB	33.4 GB	887.2 MB	1.3 MB
560	fa/a16377	59896829	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample5)	COMPLETED	0	2025-08-29 16:29:26.455	11m	7m 16s	274.8%	2.8 GB	33.2 GB	865.6 MB	1.4 MB
566	7b/b420a5	59896827	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:29:11.460	11m 35s	7m 33s	274.2%	3 GB	34.2 GB	1.2 GB	1.5 MB
575	f4/79e7a0	59896869	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:34:26.695	6m 24s	5m 40s	278.7%	2.9 GB	34.2 GB	969.5 MB	1.5 MB
571	36/ea52a8	59896856	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:32:41.671	8m 30s	5m 59s	297.6%	2.7 GB	33.2 GB	921.9 MB	1.5 MB
574	e3/24ce9b	59896876	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:35:16.497	5m 55s	5m	265.3%	2.9 GB	33.2 GB	954.2 MB	1.3 MB
573	b1/42689b	59896892	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:36:51.484	5m 5s	4m 45s	286.3%	3.2 GB	34.2 GB	921.9 MB	1.4 MB
568	14/208dea	59896861	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:33:01.463	9m 55s	6m 42s	280.1%	3.2 GB	33.8 GB	959.8 MB	1.5 MB
569	ee/edf120	59896883	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:35:41.485	8m	6m 32s	289.9%	3.1 GB	33.2 GB	962 MB	1.5 MB
572	a3/bbb00e	59896915	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:39:36.484	6m 35s	4m 58s	265.4%	2.9 GB	33.4 GB	883.3 MB	1.4 MB
577	47/944b3e	59896919	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:40:26.591	5m 55s	5m 9s	302.1%	3.1 GB	33.2 GB	793.5 MB	1.5 MB
576	fd/c4597c	59896920	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:40:46.487	6m 50s	5m 23s	277.7%	2.8 GB	33.2 GB	914.6 MB	1.4 MB
578	0b/41f778	59896921	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:40:51.487	6m 50s	5m 30s	294.2%	2.9 GB	33.8 GB	1.1 GB	1.5 MB
570	b3/3afba4	59896893	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:37:01.480	11m 25s	7m 15s	277.8%	2.8 GB	33.8 GB	951.1 MB	1.4 MB
579	88/4efab0	59896922	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:41:11.489	7m 35s	5m 36s	296.1%	3.4 GB	33.4 GB	839.5 MB	1.5 MB
580	44/dbe620	59896928	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:42:56.520	6m 20s	3m 5s	255.0%	2.6 GB	33.2 GB	667.9 MB	1.2 MB
581	49/5d84d8	59896923	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:41:11.785	8m 14s	5m 17s	305.3%	3 GB	33.2 GB	846.1 MB	1.5 MB
585	8f/fa8c23	59896942	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:47:36.523	2m 5s	31s	276.2%	1.4 GB	33.2 GB	207.5 MB	1.1 MB
583	7c/3e16e3	59896925	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:41:56.515	9m 50s	4m 35s	285.4%	2.8 GB	33.8 GB	868.5 MB	1.4 MB
584	e6/d5c350	59896936	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:46:11.522	6m 35s	4m 30s	288.4%	3.1 GB	33.6 GB	829.9 MB	1.4 MB
582	db/69e83c	59896931	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample4)	COMPLETED	0	2025-08-29 16:43:41.513	9m 25s	4m 55s	298.5%	3.1 GB	33.8 GB	831.4 MB	1.5 MB
598	e3/63c073	59896964	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 16:52:46.540	9m 20s	8m 53s	272.4%	2.6 GB	33.2 GB	813.3 MB	1.5 MB
597	5c/a95ff6	59896954	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 16:49:41.571	12m 30s	8m 57s	268.4%	2.7 GB	33.4 GB	961 MB	1.4 MB
596	c9/666d31	59896958	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 16:51:46.536	10m 50s	9m 20s	273.2%	2.7 GB	33.8 GB	1007.1 MB	1.4 MB
591	35/e5de54	59896947	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 16:48:26.526	14m 35s	12m 50s	269.5%	3.1 GB	33.4 GB	998.7 MB	1.5 MB
589	e8/ccf328	59896950	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 16:49:16.531	13m 50s	10m 52s	273.1%	2.7 GB	33.2 GB	1009.3 MB	1.5 MB
588	9e/6afbb8	59896943	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 16:47:41.524	15m 30s	12m 58s	266.6%	2.9 GB	33.2 GB	1 GB	1.5 MB
587	b6/f8a968	59896948	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 16:48:46.528	14m 40s	13m 14s	268.5%	3.2 GB	33.2 GB	1.3 GB	1.6 MB
586	d0/6d9e33	59896939	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 16:46:21.517	17m 55s	15m 2s	260.7%	2.6 GB	33.2 GB	1.2 GB	1.6 MB
590	82/2a8a6d	59896952	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-08-29 16:49:26.528	15m 35s	11m 47s	284.1%	2.9 GB	33.2 GB	1007.2 MB	1.6 MB
